team,team_score,opponent,opponent_score,predicted_winner
DAL,13,TB,44,TB
DAL,40,LAC,19,DAL
DAL,26,PHI,33,PHI
DAL,30,CAR,29,DAL
DAL,35,NYG,24,DAL
DAL,44,NE,15,DAL
DAL,43,MIN,16,DAL
DAL,34,DEN,25,DAL
DAL,43,ATL,16,DAL
DAL,23,KC,36,KC
DAL,40,LV,19,DAL
DAL,37,NO,22,DAL
DAL,50,WAS,9,DAL
DAL,51,NYG,8,DAL
DAL,44,WAS,15,DAL
DAL,35,ARI,24,DAL
DAL,26,PHI,33,PHI
