team,team_score,opponent,opponent_score,predicted_winner
CHI,33,TEN,26,CHI
CHI,17,HOU,40,HOU
CHI,22,IND,37,IND
CHI,11,LA,48,LA
CHI,21,CAR,38,CAR
CHI,20,JAX,39,JAX
CHI,12,WAS,47,WAS
CHI,9,ARI,50,ARI
CHI,38,NE,21,CHI
CHI,17,GB,42,GB
CHI,18,MIN,41,MIN
CHI,17,DET,42,DET
CHI,22,SF,37,SF
CHI,20,MIN,39,MIN
CHI,15,DET,44,DET
CHI,23,SEA,36,SEA
CHI,16,GB,43,GB
