team,team_score,opponent,opponent_score,predicted_winner
PIT,17,BUF,42,BUF
PIT,18,LV,39,LV
PIT,27,CIN,32,CIN
PIT,19,GB,40,GB
PIT,23,DEN,36,DEN
PIT,17,SEA,42,SEA
PIT,20,CLE,39,CLE
PIT,45,CHI,14,PIT
PIT,32,DET,27,PIT
PIT,16,LAC,43,LAC
PIT,24,CIN,35,CIN
PIT,29,BAL,30,BAL
PIT,7,MIN,52,MIN
PIT,32,TEN,27,PIT
PIT,11,KC,48,KC
PIT,39,CLE,20,PIT
PIT,30,BAL,29,PIT
