team,team_score,opponent,opponent_score,predicted_winner
LAC,43,LV,14,LAC
LAC,41,CAR,18,LAC
LAC,39,PIT,20,LAC
LAC,22,KC,37,KC
LAC,19,DEN,40,DEN
LAC,9,ARI,50,ARI
LAC,19,NO,40,NO
LAC,41,CLE,18,LAC
LAC,35,TEN,24,LAC
LAC,22,CIN,37,CIN
LAC,13,BAL,46,BAL
LAC,21,ATL,38,ATL
LAC,29,KC,30,KC
LAC,16,TB,43,TB
LAC,22,DEN,37,DEN
LAC,41,NE,18,LAC
LAC,45,LV,14,LAC
