team,team_score,opponent,opponent_score,predicted_winner
LV,37,BAL,22,LV
LV,36,PIT,23,LV
LV,40,MIA,19,LV
LV,32,LAC,27,LV
LV,42,CHI,17,LV
LV,20,DEN,39,DEN
LV,37,PHI,22,LV
LV,38,NYG,21,LV
LV,23,KC,36,KC
LV,21,CIN,38,CIN
LV,17,DAL,42,DAL
LV,36,WAS,23,LV
LV,25,KC,34,KC
LV,38,CLE,21,LV
LV,33,DEN,26,LV
LV,24,IND,35,IND
LV,14,LAC,45,LAC
