team,team_score,opponent,opponent_score,predicted_winner
PIT,22,SF,37,SF
PIT,22,CLE,37,CLE
PIT,24,LV,35,LV
PIT,17,HOU,42,HOU
PIT,25,BAL,34,BAL
PIT,19,LA,40,LA
PIT,13,JAX,46,JAX
PIT,22,TEN,37,TEN
PIT,15,GB,44,GB
PIT,22,CLE,37,CLE
PIT,33,CIN,26,PIT
PIT,24,ARI,35,ARI
PIT,34,NE,25,PIT
PIT,19,IND,40,IND
PIT,30,CIN,29,PIT
PIT,27,SEA,32,SEA
PIT,9,BAL,50,BAL
