team,team_score,opponent,opponent_score,predicted_winner
KC,33,ARI,26,KC
KC,50,LAC,9,KC
KC,42,IND,17,KC
KC,53,TB,6,KC
KC,50,LV,9,KC
KC,26,BUF,33,BUF
KC,31,SF,28,KC
KC,40,TEN,19,KC
KC,30,JAX,29,KC
KC,35,LAC,24,KC
KC,47,LA,12,KC
KC,43,CIN,16,KC
KC,40,DEN,19,KC
KC,54,HOU,5,KC
KC,40,SEA,19,KC
KC,44,DEN,15,KC
KC,45,LV,14,KC
