team,team_score,opponent,opponent_score,predicted_winner
CLE,17,DAL,42,DAL
CLE,14,JAX,45,JAX
CLE,28,NYG,31,NYG
CLE,22,LV,37,LV
CLE,9,WAS,50,WAS
CLE,19,PHI,40,PHI
CLE,5,CIN,54,CIN
CLE,10,BAL,49,BAL
CLE,16,LAC,43,LAC
CLE,9,NO,50,NO
CLE,19,PIT,40,PIT
CLE,9,DEN,50,DEN
CLE,19,PIT,40,PIT
CLE,15,KC,44,KC
CLE,15,CIN,44,CIN
CLE,11,MIA,48,MIA
CLE,10,BAL,49,BAL
