team,team_score,opponent,opponent_score,predicted_winner
WAS,13,LAC,46,LAC
WAS,28,NYG,31,NYG
WAS,30,BUF,29,WAS
WAS,44,ATL,15,WAS
WAS,32,NO,27,WAS
WAS,19,KC,40,KC
WAS,21,GB,38,GB
WAS,16,DEN,43,DEN
WAS,12,TB,47,TB
WAS,37,CAR,22,WAS
WAS,26,SEA,33,SEA
WAS,21,LV,38,LV
WAS,7,DAL,52,DAL
WAS,24,PHI,35,PHI
WAS,13,DAL,46,DAL
WAS,24,PHI,35,PHI
WAS,44,NYG,15,WAS
