team,team_score,opponent,opponent_score,predicted_winner
CIN,35,PIT,24,CIN
CIN,39,DAL,20,CIN
CIN,19,NYJ,40,NYJ
CIN,16,MIA,43,MIA
CIN,20,BAL,39,BAL
CIN,27,NO,32,NO
CIN,30,ATL,29,CIN
CIN,37,CLE,22,CIN
CIN,31,CAR,28,CIN
CIN,34,PIT,25,CIN
CIN,29,TEN,30,TEN
CIN,18,KC,41,KC
CIN,37,CLE,22,CIN
CIN,38,TB,21,CIN
CIN,40,NE,19,CIN
CIN,27,BAL,32,BAL
