team,team_score,opponent,opponent_score,predicted_winner
LV,13,LAC,46,LAC
LV,16,ARI,43,ARI
LV,29,TEN,30,TEN
LV,30,DEN,29,LV
LV,7,KC,52,KC
LV,44,HOU,15,LV
LV,21,NO,38,NO
LV,13,JAX,46,JAX
LV,38,IND,21,LV
LV,36,DEN,23,LV
LV,28,SEA,31,SEA
LV,25,LAC,34,LAC
LV,50,LA,9,LV
LV,41,NE,18,LV
LV,41,PIT,18,LV
LV,14,SF,45,SF
LV,12,KC,47,KC
