team,team_score,opponent,opponent_score,predicted_winner
TB,32,DAL,27,TB
TB,18,NO,41,NO
TB,25,GB,34,GB
TB,14,KC,45,KC
TB,40,ATL,19,TB
TB,37,PIT,22,TB
TB,43,CAR,16,TB
TB,30,BAL,29,TB
TB,43,LA,16,TB
TB,25,SEA,34,SEA
TB,30,CLE,29,TB
TB,29,NO,30,NO
TB,29,SF,30,SF
TB,19,CIN,40,CIN
TB,38,ARI,21,TB
TB,36,CAR,23,TB
TB,33,ATL,26,TB
