team,team_score,opponent,opponent_score,predicted_winner
WAS,29,ARI,30,ARI
WAS,23,DEN,36,DEN
WAS,24,BUF,35,BUF
WAS,19,PHI,40,PHI
WAS,35,CHI,24,WAS
WAS,26,ATL,33,ATL
WAS,42,NYG,17,WAS
WAS,23,PHI,36,PHI
WAS,43,NE,16,WAS
WAS,35,SEA,24,WAS
WAS,50,NYG,9,WAS
WAS,26,DAL,33,DAL
WAS,22,MIA,37,MIA
WAS,30,LA,29,WAS
WAS,50,NYJ,9,WAS
WAS,17,SF,42,SF
WAS,17,DAL,42,DAL
