team,team_score,opponent,opponent_score,predicted_winner
ARI,18,TEN,41,TEN
ARI,36,MIN,23,ARI
ARI,47,JAX,12,ARI
ARI,38,LA,21,ARI
ARI,38,SF,21,ARI
ARI,39,CLE,20,ARI
ARI,47,HOU,12,ARI
ARI,45,GB,14,ARI
ARI,37,SF,22,ARI
ARI,46,CAR,13,ARI
ARI,42,SEA,17,ARI
ARI,45,CHI,14,ARI
ARI,25,LA,34,LA
ARI,41,DET,18,ARI
ARI,24,IND,35,IND
ARI,26,DAL,33,DAL
ARI,39,SEA,20,ARI
