team,team_score,opponent,opponent_score,predicted_winner
ARI,21,BUF,38,BUF
ARI,24,LA,33,LA
ARI,24,DET,35,DET
ARI,26,WAS,33,WAS
ARI,37,SF,22,ARI
ARI,26,GB,33,GB
ARI,48,LAC,11,ARI
ARI,46,MIA,13,ARI
ARI,48,CHI,11,ARI
ARI,34,NYJ,25,ARI
ARI,32,SEA,27,ARI
ARI,33,MIN,26,ARI
ARI,27,SEA,32,SEA
ARI,52,NE,7,ARI
ARI,45,CAR,14,ARI
ARI,28,LA,31,LA
ARI,31,SF,28,ARI
