team,team_score,opponent,opponent_score,predicted_winner
DET,19,PHI,40,PHI
DET,27,WAS,32,WAS
DET,35,MIN,24,DET
DET,45,SEA,14,DET
DET,45,NE,14,DET
DET,49,DAL,10,DET
DET,19,MIA,40,MIA
DET,26,GB,33,GB
DET,33,CHI,26,DET
DET,23,NYG,36,NYG
DET,31,BUF,28,DET
DET,32,JAX,27,DET
DET,40,MIN,19,DET
DET,49,NYJ,10,DET
DET,48,CAR,11,DET
DET,42,CHI,17,DET
DET,45,GB,14,DET
