team,team_score,opponent,opponent_score,predicted_winner
GB,40,CHI,17,GB
GB,34,ATL,25,GB
GB,27,NO,32,NO
GB,25,DET,34,DET
GB,42,LV,17,GB
GB,21,DEN,38,DEN
GB,28,MIN,31,MIN
GB,14,LA,45,LA
GB,41,PIT,18,GB
GB,17,LAC,42,LAC
GB,6,DET,53,DET
GB,10,KC,49,KC
GB,40,NYG,19,GB
GB,35,TB,24,GB
GB,42,CAR,17,GB
GB,37,MIN,22,GB
GB,43,CHI,16,GB
