team,team_score,opponent,opponent_score,predicted_winner
MIN,40,CIN,19,MIN
MIN,20,ARI,39,ARI
MIN,33,SEA,26,MIN
MIN,35,CLE,24,MIN
MIN,39,DET,20,MIN
MIN,45,CAR,14,MIN
MIN,21,DAL,38,DAL
MIN,32,BAL,27,MIN
MIN,31,LAC,28,MIN
MIN,42,GB,17,MIN
MIN,43,SF,16,MIN
MIN,42,DET,17,MIN
MIN,50,PIT,9,MIN
MIN,39,CHI,20,MIN
MIN,28,LA,31,LA
MIN,32,GB,27,MIN
MIN,42,CHI,17,MIN
