team,team_score,opponent,opponent_score,predicted_winner
LAC,44,LV,15,LAC
LAC,22,KC,37,KC
LAC,42,JAX,17,LAC
LAC,45,HOU,14,LAC
LAC,39,CLE,20,LAC
LAC,42,DEN,17,LAC
LAC,36,SEA,23,LAC
LAC,42,ATL,17,LAC
LAC,34,SF,25,LAC
LAC,22,KC,37,KC
LAC,34,ARI,25,LAC
LAC,37,LV,22,LAC
LAC,19,MIA,40,MIA
LAC,35,TEN,24,LAC
LAC,48,IND,11,LAC
LAC,42,LA,17,LAC
LAC,42,DEN,17,LAC
