team,team_score,opponent,opponent_score,predicted_winner
CHI,8,SF,49,SF
CHI,33,GB,26,CHI
CHI,30,HOU,29,CHI
CHI,25,NYG,34,NYG
CHI,27,MIN,32,MIN
CHI,32,WAS,27,CHI
CHI,22,NE,37,NE
CHI,18,DAL,41,DAL
CHI,19,MIA,40,MIA
CHI,24,DET,35,DET
CHI,24,ATL,35,ATL
CHI,39,NYJ,20,CHI
CHI,24,GB,35,GB
CHI,17,PHI,42,PHI
CHI,28,BUF,31,BUF
CHI,15,DET,44,DET
CHI,21,MIN,38,MIN
