team,team_score,opponent,opponent_score,predicted_winner
NYG,21,DAL,38,DAL
NYG,18,ARI,41,ARI
NYG,18,SF,41,SF
NYG,2,SEA,57,SEA
NYG,6,MIA,53,MIA
NYG,3,BUF,56,BUF
NYG,19,WAS,40,WAS
NYG,22,NYJ,37,NYJ
NYG,23,LV,36,LV
NYG,13,DAL,46,DAL
NYG,11,WAS,48,WAS
NYG,19,NE,40,NE
NYG,17,GB,42,GB
NYG,8,NO,51,NO
NYG,9,PHI,50,PHI
NYG,10,LA,49,LA
NYG,14,PHI,45,PHI
