team,team_score,opponent,opponent_score,predicted_winner
DEN,31,NYG,26,DEN
DEN,33,JAX,26,DEN
DEN,52,NYJ,7,DEN
DEN,39,BAL,20,DEN
DEN,32,PIT,27,DEN
DEN,37,LV,22,DEN
DEN,31,CLE,28,DEN
DEN,38,WAS,21,DEN
DEN,20,DAL,39,DAL
DEN,37,PHI,22,DEN
DEN,26,LAC,33,LAC
DEN,26,KC,33,KC
DEN,37,DET,22,DEN
DEN,28,CIN,31,CIN
DEN,19,LV,40,LV
DEN,17,LAC,42,LAC
DEN,20,KC,39,KC
