team,team_score,opponent,opponent_score,predicted_winner
IND,31,SEA,26,IND
IND,23,LA,36,LA
IND,22,TEN,37,TEN
IND,41,MIA,18,IND
IND,30,BAL,29,IND
IND,37,HOU,22,IND
IND,43,SF,16,IND
IND,22,TEN,37,TEN
IND,48,NYJ,11,IND
IND,47,JAX,12,IND
IND,19,BUF,40,BUF
IND,22,TB,37,TB
IND,42,HOU,17,IND
IND,33,NE,26,IND
IND,30,ARI,29,IND
IND,36,LV,23,IND
IND,42,JAX,17,IND
