team,team_score,opponent,opponent_score,predicted_winner
ATL,30,CAR,27,ATL
ATL,28,GB,31,GB
ATL,19,DET,40,DET
ATL,31,JAX,28,ATL
ATL,19,HOU,40,HOU
ATL,34,WAS,25,ATL
ATL,33,TB,26,ATL
ATL,46,TEN,13,ATL
ATL,20,MIN,39,MIN
ATL,43,ARI,16,ATL
ATL,22,NO,37,NO
ATL,49,NYJ,10,ATL
ATL,21,TB,38,TB
ATL,46,CAR,13,ATL
ATL,23,IND,36,IND
ATL,44,CHI,15,ATL
ATL,17,NO,42,NO
