team,team_score,opponent,opponent_score,predicted_winner
BAL,24,KC,33,KC
BAL,42,LV,17,BAL
BAL,44,DAL,15,BAL
BAL,24,BUF,35,BUF
BAL,31,CIN,28,BAL
BAL,33,WAS,26,BAL
BAL,38,TB,21,BAL
BAL,47,CLE,12,BAL
BAL,39,DEN,20,BAL
BAL,37,CIN,22,BAL
BAL,54,PIT,5,BAL
BAL,47,LAC,12,BAL
BAL,50,PHI,9,BAL
BAL,47,NYG,12,BAL
BAL,50,PIT,9,BAL
BAL,41,HOU,18,BAL
BAL,47,CLE,12,BAL
