team,team_score,opponent,opponent_score,predicted_winner
WAS,26,TB,33,TB
WAS,33,NYG,26,WAS
WAS,31,CIN,28,WAS
WAS,37,ARI,22,WAS
WAS,48,CLE,11,WAS
WAS,24,BAL,35,BAL
WAS,35,CAR,24,WAS
WAS,45,CHI,14,WAS
WAS,47,NYG,12,WAS
WAS,47,PIT,12,WAS
WAS,37,PHI,22,WAS
WAS,45,DAL,14,WAS
WAS,54,TEN,5,WAS
WAS,33,NO,26,WAS
WAS,42,PHI,17,WAS
WAS,35,ATL,24,WAS
WAS,44,DAL,15,WAS
