team,team_score,opponent,opponent_score,predicted_winner
JAX,15,MIA,44,MIA
JAX,35,CLE,24,JAX
JAX,25,BUF,34,BUF
JAX,23,HOU,36,HOU
JAX,25,IND,34,IND
JAX,40,CHI,19,JAX
JAX,45,NE,14,JAX
JAX,18,GB,41,GB
JAX,33,PHI,26,JAX
JAX,38,MIN,21,JAX
JAX,24,DET,35,DET
JAX,17,HOU,42,HOU
JAX,31,TEN,28,JAX
JAX,31,NYJ,28,JAX
JAX,38,LV,21,JAX
JAX,33,TEN,26,JAX
JAX,35,IND,24,JAX
