team,team_score,opponent,opponent_score,predicted_winner
GB,39,MIN,20,GB
GB,28,CHI,31,CHI
GB,33,TB,26,GB
GB,33,NE,26,GB
GB,43,NYG,16,GB
GB,34,NYJ,25,GB
GB,30,WAS,29,GB
GB,25,BUF,34,BUF
GB,31,DET,28,GB
GB,30,DAL,29,GB
GB,40,TEN,19,GB
GB,26,PHI,33,PHI
GB,37,CHI,22,GB
GB,44,LA,15,GB
GB,24,MIA,35,MIA
GB,30,MIN,29,GB
GB,11,DET,48,DET
