team,team_score,opponent,opponent_score,predicted_winner
SF,38,PIT,21,SF
SF,27,LA,32,LA
SF,37,NYG,22,SF
SF,38,ARI,21,SF
SF,39,DAL,20,SF
SF,49,CLE,10,SF
SF,40,MIN,19,SF
SF,47,CIN,12,SF
SF,40,JAX,19,SF
SF,40,TB,19,SF
SF,44,SEA,15,SF
SF,44,PHI,15,SF
SF,44,SEA,15,SF
SF,50,ARI,9,SF
SF,38,BAL,21,SF
SF,40,WAS,19,SF
SF,44,LA,15,SF
