team,team_score,opponent,opponent_score,predicted_winner
SEA,31,IND,28,SEA
SEA,42,TEN,17,SEA
SEA,31,MIN,28,SEA
SEA,38,SF,21,SEA
SEA,30,LA,29,SEA
SEA,40,PIT,19,SEA
SEA,37,NO,22,SEA
SEA,39,JAX,20,SEA
SEA,25,GB,34,GB
SEA,15,ARI,44,ARI
SEA,26,WAS,33,WAS
SEA,22,SF,37,SF
SEA,35,HOU,24,SEA
SEA,18,LA,41,LA
SEA,46,CHI,13,SEA
SEA,29,DET,30,DET
SEA,21,ARI,38,ARI
