team,team_score,opponent,opponent_score,predicted_winner
TEN,43,NYG,16,TEN
TEN,23,BUF,36,BUF
TEN,28,LV,31,LV
TEN,31,IND,28,TEN
TEN,28,WAS,31,WAS
TEN,36,IND,23,TEN
TEN,26,HOU,33,HOU
TEN,20,KC,39,KC
TEN,28,DEN,31,DEN
TEN,17,GB,42,GB
TEN,28,CIN,31,CIN
TEN,16,PHI,43,PHI
TEN,17,JAX,42,JAX
TEN,22,LAC,37,LAC
TEN,32,HOU,27,TEN
TEN,13,DAL,46,DAL
TEN,13,JAX,46,JAX
