team,team_score,opponent,opponent_score,predicted_winner
SF,52,CHI,7,SF
SF,26,SEA,33,SEA
SF,30,DEN,29,SF
SF,27,LA,32,LA
SF,48,CAR,11,SF
SF,39,ATL,20,SF
SF,33,KC,26,SF
SF,43,LA,16,SF
SF,20,LAC,39,LAC
SF,26,ARI,33,ARI
SF,26,NO,33,NO
SF,24,MIA,35,MIA
SF,28,TB,31,TB
SF,30,SEA,29,SF
SF,43,WAS,16,SF
SF,41,LV,18,SF
SF,50,ARI,9,SF
