team,team_score,opponent,opponent_score,predicted_winner
KC,40,CLE,17,KC
KC,40,BAL,19,KC
KC,40,LAC,19,KC
KC,39,PHI,20,KC
KC,48,BUF,11,KC
KC,38,WAS,21,KC
KC,36,TEN,23,KC
KC,44,NYG,15,KC
KC,37,GB,22,KC
KC,37,LV,22,KC
KC,34,DAL,25,KC
KC,28,DEN,31,DEN
KC,32,LV,27,KC
KC,24,LAC,35,LAC
KC,46,PIT,13,KC
KC,38,CIN,21,KC
KC,37,DEN,22,KC
