team,team_score,opponent,opponent_score,predicted_winner
JAX,21,WAS,36,WAS
JAX,22,IND,37,IND
JAX,28,LAC,31,LAC
JAX,36,PHI,23,JAX
JAX,51,HOU,8,JAX
JAX,41,IND,18,JAX
JAX,33,NYG,26,JAX
JAX,37,DEN,22,JAX
JAX,40,LV,19,JAX
JAX,27,KC,32,KC
JAX,26,BAL,33,BAL
JAX,24,DET,35,DET
JAX,37,TEN,22,JAX
JAX,32,DAL,27,JAX
JAX,43,NYJ,16,JAX
JAX,51,HOU,8,JAX
JAX,41,TEN,18,JAX
