team,team_score,opponent,opponent_score,predicted_winner
DAL,39,NYG,20,DAL
DAL,32,NYJ,25,DAL
DAL,46,ARI,13,DAL
DAL,35,NE,24,DAL
DAL,18,SF,41,SF
DAL,20,LAC,39,LAC
DAL,25,LA,34,LA
DAL,18,PHI,41,PHI
DAL,44,NYG,15,DAL
DAL,52,CAR,7,DAL
DAL,31,WAS,28,DAL
DAL,51,SEA,8,DAL
DAL,39,PHI,20,DAL
DAL,34,BUF,25,DAL
DAL,19,MIA,40,MIA
DAL,26,DET,33,DET
DAL,40,WAS,19,DAL
