team,team_score,opponent,opponent_score,predicted_winner
NYG,11,TEN,48,TEN
NYG,35,CAR,24,NYG
NYG,27,DAL,32,DAL
NYG,32,CHI,27,NYG
NYG,21,GB,38,GB
NYG,23,BAL,36,BAL
NYG,23,JAX,36,JAX
NYG,24,SEA,35,SEA
NYG,33,HOU,26,NYG
NYG,31,DET,28,NYG
NYG,23,DAL,36,DAL
NYG,27,WAS,32,WAS
NYG,11,PHI,48,PHI
NYG,25,WAS,34,WAS
NYG,30,MIN,29,NYG
NYG,43,IND,16,NYG
NYG,27,PHI,32,PHI
