team,team_score,opponent,opponent_score,predicted_winner
PHI,13,ATL,44,ATL
PHI,43,SF,16,PHI
PHI,33,DAL,26,PHI
PHI,12,KC,47,KC
PHI,35,CAR,24,PHI
PHI,21,TB,38,TB
PHI,24,LV,35,LV
PHI,34,DET,25,PHI
PHI,28,LAC,31,LAC
PHI,23,DEN,36,DEN
PHI,32,NO,27,PHI
PHI,38,NYG,21,PHI
PHI,33,NYJ,26,PHI
PHI,33,WAS,26,PHI
PHI,42,NYG,17,PHI
PHI,36,WAS,23,PHI
PHI,31,DAL,28,PHI
