team,team_score,opponent,opponent_score,predicted_winner
LA,45,CHI,14,LA
LA,41,IND,18,LA
LA,39,TB,20,LA
LA,25,ARI,34,ARI
LA,30,SEA,29,LA
LA,43,NYG,16,LA
LA,34,DET,25,LA
LA,44,HOU,15,LA
LA,39,TEN,20,LA
LA,38,SF,21,LA
LA,38,GB,21,LA
LA,41,JAX,18,LA
LA,32,ARI,27,LA
LA,35,SEA,24,LA
LA,29,MIN,30,MIN
LA,36,BAL,23,LA
LA,24,SF,35,SF
